Case_Name,Case_ID,Start_Year,Start_Month,Inspector_ID,Solved/Unsolved,Name,Rank,Police_Station_Name,Station_ID,Case_ID,Crime location
Kidnapping,2023154,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023154,
Suicide,2023178,2024,10,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023178,
Kidnapping,2023198,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023198,
Rape,2023242,2023,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023242,
Suicide,2023295,2022,9,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023295,
Suicide,2023338,2022,7,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023338,
Rape,2023360,2022,10,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023360,
Robbery,2023384,2022,2,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023384,
Suicide,2023387,2024,5,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023387,
Violence,2023407,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023407,
Suicide,2023419,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023419,
Drink and Drive,2023429,2022,10,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023429,
Violence,2023438,2024,8,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023438,
Kidnapping,2023442,2022,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023442,
Suicide,2023469,2022,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023469,
Robbery,2023501,2024,4,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023501,
Violence,2023510,2022,2,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023510,
Robbery,2023569,2022,4,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023569,
Murder,2023573,2024,11,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023573,
Murder,2023589,2024,5,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023589,
Kidnapping,2023596,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023596,
Kidnapping,2023602,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023602,
Murder,2023635,2024,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023635,
Rape,2023657,2022,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023657,
Kidnapping,2023663,2023,12,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023663,
Murder,2023686,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023686,
Robbery,2023706,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023706,
Suicide,2023736,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023736,
Drink and Drive,2023737,2023,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023737,
Suicide,2023802,2023,11,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023802,
Suicide,2023867,2025,1,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023867,
Violence,2023871,2022,5,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023871,
Drink and Drive,2023900,2023,10,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023900,
Murder,2023924,2023,7,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023924,
Violence,2023930,2022,12,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023930,
Suicide,2023937,2022,9,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023937,
Drink and Drive,2023945,2024,2,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023945,
Kidnapping,2023950,2023,1,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023950,
Rape,2023957,2023,11,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023957,
Rape,2023993,2024,2,1073,Unsolved,Jagdish Pillai,Inspector,Trombay,PS025,2023993,
Murder,2022027,2022,10,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022027,
Violence,2022048,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022048,
Robbery,2022083,2022,9,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022083,
Rape,2022087,2024,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022087,
Suicide,2022156,2022,12,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022156,
Kidnapping,2022205,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022205,
Violence,2022213,2022,2,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022213,
Murder,2022268,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022268,
Rape,2022277,2022,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022277,
Violence,2022317,2023,3,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022317,
Robbery,2022325,2023,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022325,
Suicide,2022349,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022349,
Violence,2022362,2024,5,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022362,
Rape,2022368,2022,3,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022368,
Violence,2022375,2023,3,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022375,
Kidnapping,2022389,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022389,
Suicide,2022419,2024,11,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022419,
Suicide,2022435,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022435,
Suicide,2022453,2024,8,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022453,
Drink and Drive,2022499,2024,9,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022499,
Murder,2022514,2022,3,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022514,
Rape,2022518,2024,7,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022518,
Suicide,2022566,2024,5,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022566,
Violence,2022572,2024,5,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022572,
Drink and Drive,2022587,2023,3,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022587,
Violence,2022619,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022619,
Robbery,2022621,2024,4,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022621,
Kidnapping,2022675,2022,10,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022675,
Rape,2022726,2023,5,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022726,
Violence,2022740,2022,9,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022740,
Suicide,2022783,2022,7,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022783,
Kidnapping,2022793,2022,2,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022793,
Violence,2022857,2024,12,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022857,
Robbery,2022875,2023,7,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022875,
Robbery,2022887,2022,3,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022887,
Suicide,2022891,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022891,
Rape,2022904,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022904,
Suicide,2022909,2023,8,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022909,
Murder,2022987,2022,2,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022987,
Kidnapping,2022992,2024,7,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2022992,
Drink and Drive,2023013,2022,12,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023013,
Murder,2023026,2023,3,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023026,
Rape,2023042,2024,6,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023042,
Suicide,2023096,2023,9,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023096,
Robbery,2023100,2024,11,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023100,
Kidnapping,2023109,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023109,
Murder,2023119,2023,8,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023119,
Drink and Drive,2023131,2024,10,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023131,
Robbery,2023163,2022,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023163,
Kidnapping,2023197,2024,9,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023197,
Kidnapping,2023201,2024,7,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023201,
Drink and Drive,2023202,2023,12,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023202,
Robbery,2023223,2024,10,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023223,
Rape,2023238,2023,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023238,
Kidnapping,2023279,2022,5,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023279,
Suicide,2023322,2023,3,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023322,
Murder,2023346,2022,5,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023346,
Robbery,2023399,2024,10,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023399,
Kidnapping,2023451,2022,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023451,
Robbery,2023458,2023,8,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023458,
Robbery,2023465,2022,11,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023465,
Kidnapping,2023486,2024,6,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023486,
Drink and Drive,2023536,2023,9,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023536,
Kidnapping,2023563,2022,9,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023563,
Rape,2023577,2023,9,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023577,
Robbery,2023634,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023634,
Drink and Drive,2023664,2023,2,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023664,
Suicide,2023677,2022,3,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023677,
Drink and Drive,2023732,2025,1,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023732,
Rape,2023741,2022,7,1022,Solved,Sneha Nair,Inspector,Vashi,PS008,2023741,
Violence,2023800,2023,1,1022,Unsolved,Sneha Nair,Inspector,Vashi,PS008,2023800,
Suicide,2023853,2023,11,1022,Unsolved,Sneha Nair,Inspector,Vashi,PS008,2023853,
Violence,2023895,2025,1,1022,Unsolved,Sneha Nair,Inspector,Vashi,PS008,2023895,
Violence,2023912,2023,6,1022,Unsolved,Sneha Nair,Inspector,Vashi,PS008,2023912,
Kidnapping,2023928,2025,1,1022,Unsolved,Sneha Nair,Inspector,Vashi,PS008,2023928,
Murder,2023940,2022,10,1022,Unsolved,Sneha Nair,Inspector,Vashi,PS008,2023940,
Murder,2022012,2023,8,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022012,
Robbery,2022030,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022030,
Violence,2022034,2022,3,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022034,
Violence,2022037,2022,5,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022037,
Robbery,2022074,2023,5,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022074,
Violence,2022091,2024,11,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022091,
Murder,2022142,2022,5,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022142,
Drink and Drive,2022216,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022216,
Violence,2022230,2024,2,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022230,
Rape,2022233,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022233,
Rape,2022243,2022,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022243,
Murder,2022262,2023,2,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022262,
Kidnapping,2022266,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022266,
Rape,2022276,2022,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022276,
Suicide,2022288,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022288,
Kidnapping,2022339,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022339,
Murder,2022401,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022401,
Rape,2022403,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022403,
Murder,2022452,2023,9,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022452,
Suicide,2022467,2024,6,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022467,
Kidnapping,2022496,2024,8,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022496,
Murder,2022498,2024,9,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022498,
Rape,2022511,2024,4,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022511,
Murder,2022524,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022524,
Kidnapping,2022529,2024,5,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022529,
Robbery,2022552,2023,9,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022552,
Robbery,2022590,2023,11,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022590,
Robbery,2022612,2023,8,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022612,
Drink and Drive,2022625,2023,9,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022625,
Robbery,2022634,2022,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022634,
Robbery,2022652,2022,10,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022652,
Violence,2022657,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022657,
Murder,2022689,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022689,
Suicide,2022702,2023,12,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022702,
Robbery,2022718,2023,10,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022718,
Suicide,2022755,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022755,
Murder,2022818,2023,7,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022818,
Kidnapping,2022874,2022,11,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022874,
Violence,2022899,2024,8,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022899,
Robbery,2022972,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2022972,
Drink and Drive,2023027,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023027,
Kidnapping,2023046,2024,2,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023046,
Kidnapping,2023056,2023,3,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023056,
Drink and Drive,2023064,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023064,
Drink and Drive,2023092,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023092,
Robbery,2023105,2023,7,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023105,
Violence,2023132,2024,5,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023132,
Murder,2023158,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023158,
Drink and Drive,2023217,2024,7,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023217,
Suicide,2023219,2024,4,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023219,
Suicide,2023220,2022,9,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023220,
Suicide,2023222,2024,8,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023222,
Suicide,2023255,2024,9,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023255,
Violence,2023286,2024,12,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023286,
Murder,2023302,2024,3,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023302,
Murder,2023309,2023,7,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023309,
Suicide,2023313,2024,6,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023313,
Murder,2023370,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023370,
Murder,2023401,2023,4,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023401,
Drink and Drive,2023449,2023,3,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023449,
Robbery,2023454,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023454,
Kidnapping,2023455,2023,8,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023455,
Murder,2023541,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023541,
Rape,2023550,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023550,
Kidnapping,2023556,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023556,
Kidnapping,2023557,2023,6,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023557,
Kidnapping,2023559,2024,9,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023559,
Suicide,2023630,2024,7,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023630,
Murder,2023660,2023,5,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023660,
Violence,2023693,2024,3,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023693,
Robbery,2023729,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023729,
Violence,2023765,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023765,
Violence,2023787,2025,1,1064,Solved,Sarita Yadav,Inspector,Vikhroli,PS022,2023787,
Kidnapping,2023817,2025,1,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023817,
Suicide,2023826,2022,10,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023826,
Kidnapping,2023838,2025,1,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023838,
Violence,2023840,2025,1,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023840,
Violence,2023886,2024,9,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023886,
Suicide,2023941,2023,4,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023941,
Rape,2023959,2023,4,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023959,
Drink and Drive,2023966,2022,4,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023966,
Drink and Drive,2023974,2024,2,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023974,
Violence,2023979,2024,5,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023979,
Kidnapping,2023994,2022,6,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023994,
Robbery,2023995,2024,2,1064,Unsolved,Sarita Yadav,Inspector,Vikhroli,PS022,2023995,
Rape,2022036,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022036,
Suicide,2022039,2022,12,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022039,
Suicide,2022080,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022080,
Robbery,2022088,2023,5,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022088,
Drink and Drive,2022118,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022118,
Violence,2022145,2023,2,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022145,
Rape,2022162,2024,11,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022162,
Kidnapping,2022271,2024,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022271,
Murder,2022289,2022,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022289,
Violence,2022330,2022,3,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022330,
Drink and Drive,2022340,2023,3,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022340,
Murder,2022344,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022344,
Drink and Drive,2022367,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022367,
Murder,2022443,2023,10,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022443,
Rape,2022457,2022,2,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022457,
Rape,2022465,2024,12,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022465,
Rape,2022468,2022,2,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022468,
Drink and Drive,2022489,2023,11,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022489,
Violence,2022534,2023,11,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022534,
Suicide,2022539,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022539,
Kidnapping,2022593,2023,2,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022593,
Drink and Drive,2022640,2024,5,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022640,
Suicide,2022661,2023,11,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022661,
Murder,2022697,2022,10,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022697,
Rape,2022716,2024,10,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022716,
Suicide,2022733,2024,7,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022733,
Violence,2022762,2022,8,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022762,
Kidnapping,2022791,2022,2,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022791,
Rape,2022803,2024,11,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022803,
Drink and Drive,2022823,2022,7,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022823,
Violence,2022873,2023,12,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022873,
Murder,2022878,2024,2,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022878,
Suicide,2022920,2023,11,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022920,
Robbery,2022939,2022,10,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2022939,
Suicide,2023001,2024,9,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023001,
Kidnapping,2023112,2024,4,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023112,
Murder,2023113,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023113,
Murder,2023114,2024,7,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023114,
Kidnapping,2023121,2024,3,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023121,
Drink and Drive,2023133,2024,4,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023133,
Rape,2023139,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023139,
Kidnapping,2023165,2022,9,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023165,
Robbery,2023176,2024,11,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023176,
Rape,2023218,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023218,
Kidnapping,2023221,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023221,
Murder,2023225,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023225,
Rape,2023258,2024,4,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023258,
Violence,2023284,2023,6,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023284,
Violence,2023320,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023320,
Robbery,2023323,2024,2,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023323,
Murder,2023328,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023328,
Kidnapping,2023356,2024,7,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023356,
Murder,2023382,2023,12,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023382,
Murder,2023430,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023430,
Murder,2023434,2023,6,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023434,
Drink and Drive,2023471,2023,9,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023471,
Drink and Drive,2023487,2024,6,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023487,
Murder,2023488,2024,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023488,
Murder,2023545,2022,5,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023545,
Drink and Drive,2023591,2024,10,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023591,
Rape,2023680,2023,11,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023680,
Murder,2023720,2022,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023720,
Robbery,2023727,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023727,
Violence,2023755,2025,1,1034,Solved,Manoj Khanna,Inspector,Virar,PS012,2023755,
Kidnapping,2023835,2025,1,1034,Unsolved,Manoj Khanna,Inspector,Virar,PS012,2023835,
